PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
6070995;"Jardines Gregorio Ordóñez";"Jardines en memoria de Gregorio Ordóñez. Este cuidado jardín presenta dos amplias zonas infantiles, para diversión de los pequeños y posee un pequeño estanque en el centro del mismo rodeado de distintas especies de palmeras.";"";"";"Metro: Núñez de Balboa (líneas 5 y 9) Bus: 1, 29, 52, 74  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad   Superficie: 3.975 m2      % Especies predominantes (nombre común) con respecto a especies principales:  Árboles. N&amp;ordm; total de unidades arbóreas: 120Ciruelo rojo 53%Plátano de sombra 20%Liquidambar 11%Cinamomo 9% Arbustos. N&amp;ordm; total de unidades arbustivas: 49Palmito 78%Palmito de la China 22% Macizos arbustivos. Superficie de macizos arbustivos: 32 m2  Rosas 50%Madroño 28%";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fba3c8f758ff210VgnVCM2000000c205a0aRCRD";"PRINCIPE DE VERGARA";"CALLE";"V";"68";"";"";"";"";"MADRID";"MADRID";"28006";"5";"LISTA";"4";"SALAMANCA";"442443";"4476090";"40.43346186779773";"-3.6785954778654113";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"; 
6010361;"Jardines San Francisco el Grande";"Este jardín se encuentra en el solar de 4.200 metros cuadrados donde estuvo el antiguo convento de San Francisco, demolido a mediados del siglo XX por encontrarse en ruinas. Hasta 2007 no tuvo ningún uso y fue en ese año cuando el Ayuntamiento de Madrid convirtió el espacio en un jardín temático de dalias, la antigua Dalieda de San Francisco. Posteriormente, en 2016,  se modificó  la composición de las plantaciones y se apostó por los rosales debido a su gran capacidad de adaptación al clima madrileño y a su mayor floración. En la actualidad los Jardines de San Francisco el Grande cuenta con 21 variedades de rosales que alcanzan su máxima esplendor en los meses de mayo y junio. El parque encuentra en una zona denominada &amp;ldquo;Las Vistillas&amp;rdquo; por ser la más alta del Madrid de los Austrias y su mirador se ha convertido en uno de los lugares más transitados para ver puestas de sol en la ciudad. Antecede al mirador el grupo escultórico San Isidro Labrador, obra en la que se representa al patrón de Madrid recostado y a un ángel que posa una mano sobre su cabeza para inducirle a dormir. Esta fue una de las esculturas que realizó Santiago Costa en 1952 para homenajear al arquitecto Juan de Villanueva. Su emplazamiento original fue la fuente de la glorieta de San Vicente, donde estuvo hasta 1995.";"";"";"Bus: 3, 60 y 148.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación:Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad   Superficie: 4.242 m2    % Especies predominantes (nombre común) con respecto a especies principales:Árboles. N&amp;ordm; total de unidades arbóreas: 72Liquidambar 24%Magnolio 21%Forsitias 14%Cerezo silvestre 11% Arbustos N&amp;ordm; total de unidades arbustivas: 4 Juniperos 100% Macizos arbustivos. Superficie de macizos arbustivos: 1.082 m2  Escalonia 17%Juniperos 17%Forsitias 12%Cotoneaster horizontal 11%";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ffe7a3575e2ee210VgnVCM2000000c205a0aRCRD";"GRAN VIA DE SAN FRANCISCO";"AVENIDA";"V";"29";"";"";"";"";"MADRID";"MADRID";"28005";"1";"PALACIO";"1";"CENTRO";"439572";"4473192";"40.40714274084601";"-3.7121666160537057";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines/ColeccionesBotanicas"; 
5964519;"Jardines de Andrés Saborit";"Jardines situados en la calle Raimundo Fernández Villaverde, entre las calles Alenza y Alonso Cano. Esta gran zona verde está dotada de áreas infantiles, equipamientos de entrenamiento para mayores y zonas estanciales. Se encuentra rodeada de césped, árboles de sombra y de pequeños grupos de macizos arbustivos. Hasta abril de 2018 estos jardines eran conocidos como Jardines de Raimundo Fernández Villaverde. Con el cambio de denominación se ha instalado una placa en homenaje a Andrés Saborit, concejal socialista en el Ayuntamiento de Madrid durante la II República y artífice de grandes logros sociales como la apertura de la Casa de Campo, la ampliación del Metro, la municipalización de servicios y la construcción de unas 200 escuelas infantiles.";"";"Zonas infantiles Zonas de mayores Circuito Biosaludable";"Metro: Nuevos Ministerios (líneas 6, 8 y 10) Bus: 5, 68, 149, C1, C2 RENFE: Nuevos Ministerios  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   Superficie: 5.606 m2    % Especies predominantes (nombre común) con respecto a especies principales:  Árboles. N&amp;ordm; total de unidades arbóreas: 135Plátano de sombra 22%Aligustre del Japón 21%Ciruelo rojo 13%Castaño de Indias 10% Arbustos. N&amp;ordm; total de unidades arbustivas: 58Evonimo 16%Pitosporo 14%Cotoneaster horizontal 10% Macizos arbustivos. Superficie de macizos arbustivos: 46 m2  Junípero horizontal 50%Palmito 15%Rosa canina 13%";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a1c51eadb333e210VgnVCM2000000c205a0aRCRD";"RAIMUNDO FERNANDEZ VILLAVERDE";"CALLE";"V";"32";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440726";"4477510";"40.44613326792272";"-3.6989699295578347";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"; 
5896013;"Jardines de El Buen Retiro";"Jardín Histórico Artístico creado en el siglo XVII. Es la zona verde más importante del centro urbano, tanto por su extensión como por su riqueza vegetal. La diversidad de sus trazados corresponde con las intervenciones realizadas a lo largo de sus diferentes etapas históricas. Destacan el Parterre de estilo francés; el Estanque Grande, las Rías y Lagos artificiales; el Campo Grande de estilo paisajista donde se ubican los Palacios de Velázquez y Cristal; los jardines de Cecilio Rodríguez caracterizado por sus cipreses recortados, setos de boj y pérgolas y la Rosaleda; los jardines de los Planteles formados por cuadros de bosquetes delimitados por setos y el Bosque del Recuerdo. Este parque se incluye entre las visitas recomendadas a turistas que visitan la ciudad, según la web oficial de turismo de Madrid.  Limitación de acceso y reordenación de uso de vehículos a motor en los Jardines del Buen Retiro, Decreto 619 de 20 de diciembre de 2007.   Otras denominaciones: Parque del Retiro. El Retiro";"Horario del parque    Primavera y verano (de abril a septiembre): desde las 6 hasta las 24 h.  Otoño e invierno (de octubre a marzo): desde las 6 hasta las 22 h.    Horario de las áreas caninas    Desde las 7:30 h hasta el cierre del parque.  Para labores puntuales de mantenimiento o reparaciones, se cerrará parcialmente el área, permitiendo el paso por una de las dos puertas a la zona que quede libre de la actuación.Se instalarán carteles para informar de estos periodos de cierre parcial del espacio con 24 h de antelación a su comienzo.";"Zonas infantiles:  Zona del Pinar (Puerta del Ángel Caído) Campanillas Bajas (Puerta de España) Povar (Puerta de la Independencia) Hernani (Puerta de la Independencia) Plaza de Galicia (Puerta de Madrid) Plaza Sevilla (Puerta de América Española) Florida Park (Puerta de Reina Mercedes) Antigua Junta de Distrito (Puerta de Sainz  Baranda) Jardines de Herrero Palacios Campo Grande La Cabaña (Puerta de Mariano de Cavia) Paseo Coches, a la altura del Instituto Meteorológico  Zonas de mayores:  Paseo Coches, a la altura de Puerta de América Española Paseo Coches, a la altura del Instituto Meteorológico  Zonas caninas:  Entrada por Puerta de Mariano de Cavia  Instalaciones deportivas:  El Pinar (Puerta del Ángel Caído) Huerto Francés (Puerta del Ángel Caído)  Puntos de información ambiental:  Acceso por  C/ O&amp;acute;Donnell, 1. Acceso por la Puerta del Niño Jesús.  C/ Alfonso XII, junto a instalaciones deportivas.  Otros:  P: Viveros de Estufas - Plaza del Ángel Caído Q: Teatro de Títeres, entrada por Plaza de la Independencia R: Embarcadero, entrada por Plaza de la Independencia S: Casita de la Cabaña, entrada por Puerta de Mariano de Cavia";"Metro: Retiro (línea 2), Príncipe de Vergara (líneas 2 y 9), Ibiza (línea 9), Atocha (línea 1), Atocha. Renfe (línea 1) Autobuses: 1, 2, 9, 14, 15, 19, 20, 26, 28, 32, 51, 52, 61, 63, 74, 146, 152, 202, C  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad   Superficie: 1.177.300 m2     Zona verde del Retiro: 113, 76 hectáreas Viveros Estufas del Retiro: 3,23 hectáreas Talleres Estufas del Retiro: 0,74 hectáreas    % Especies predominantes (nombre común) con respecto a especies principales:  Árboles.  N&amp;ordm; total de unidades arbóreas: 19.859Platano de sombra 4%Pino piñonero 3% Arbustos. N&amp;ordm; total de unidades arbustivas: 7.922Madroño 3%Lauro 5%Durillo 16% Macizos arbustivos. Superficie de macizos arbustivos: 27.450 m2  Rosal 13%Abelia 15%Enebro 5%";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=499561945d9ec210VgnVCM2000000c205a0aRCRD";"INDEPENDENCIA";"PLAZA";"V";"7";"";"";"";"";"MADRID";"MADRID";"28001";"5";"LOS JERONIMOS";"3";"RETIRO";"441640";"4474563";"40.41964087412762";"-3.68793370943788";"915 744 024 (taquillas embarcadero) / 915 280 938 (Vivero de Estufas. Visitas guiadas previa cita) / 91 376 91 97 (Centro de Información y Educación Ambiental)";"";"";"/contenido/entidadesYorganismos/ParquesJardines/ParquesHistoricos"; 
10984428;"Jardines de Gloria Fuertes";"Jardín dedicado a la poetisa y escritora de cuentos infantiles Gloria Fuertes, que fue vecina del barrio. Limitado por franjas de césped con pinos, cedros y plátanos que rodean una zona de juegos.";"";"Zona infantil";"Metro: línea 9 (Colombia) Bus: 16,29,150  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente   Superficie:  1.663,48 m2    % Especies predominantes  (nombre común) con respecto a especies principales:    Árboles  . N&amp;ordm; total de unidades arbóreas: 39 Falso plátano 20% Ciprés común 7% Laurel 20% Pino piñonero 12% Tuya oriental 12%   Arbustos.  N&amp;ordm; total de unidades arbustivas: 11   Macizos arbustivos  . N&amp;ordm; total de macizos arbustivos: 2";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4749c2d91fcb610VgnVCM1000001d4a900aRCRD";"MADRE DE DIOS";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28016";"5";"NUEVA ESPAÑA";"5";"CHAMARTIN";"442761";"4479202";"40.461517637696026";"-3.6751179007317614";"";"";"";""; 
5979527;"Jardines de José Luis Jiménez Manso";"Parque emblemático de la zona al ser uno de los más antiguos del distrito de Moratalaz. Se compone de arbolado maduro y de numerosos parterres de césped, aunque recientemente se ha plantado arbolado nuevo.";"";"Zonas infantiles";"Metro: Estrella (línea 9) Bus: 20, 30, 32  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación:Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   Superficie: 10.775 m2    % Especies predominantes (nombre común) con respecto a especies principales):  Árboles. N&amp;ordm; total de unidades arbóreas: 197Pino piñonero 27%Cerezo-ciruelo 23%Chopo de Simón 12%Olmo de Siberia 11% Arbustos.  N&amp;ordm; total de unidades arbustivas: 7Durillo 28%Bambú 28%Espirea 14% Macizos arbustivos. Superficie de macizos arbustivos: 1.264 m2  Pitosporo 21%Cotoneaster 20%Cerezo-laurel 13%";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b4d31811a17e210VgnVCM1000000b205a0aRCRD";"CAMINO DE LOS VINATEROS";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28030";"4";"MEDIA LEGUA";"14";"MORATALAZ";"443959";"4473579";"40.410944943237865";"-3.660501733743551";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"; 
5965620;"Jardines de Perón";"Jardines situados en la avenida General Perón entre las calles Orense y Reina Mercedes con grandes superficies de pradera y arbustos. Tiene zonas estanciales e infantiles y un área canina.";"";"Zonas infantiles  Zonas caninas Instalaciones deportivas";"Metro: Santiago Bernabéu (línea 10) Bus: 3, 5, 43, 149  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua yZonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad   Superficie. 18.605 m2    % Especies predominantes (nombre común)  con respecto a especies principales:  Árboles. N&amp;ordm; total de unidades arbóreas: 529Plátano de sombra 33%Álamo blanco 16%Pino carrasco 9%Cedro llorón 7% Arbustos. N&amp;ordm; total de unidades arbustivas: 68Glicinia 54%Piracanta 18%Hiedra 16% Macizos arbustivos. Superficie de macizos arbustivos: 3.275 m2  Laurentino 30%Adelfa 19%Pitosporo 17%";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=73f370530083e210VgnVCM1000000b205a0aRCRD";"GENERAL PERON";"AVENIDA";"V";"21";"";"";"";"";"MADRID";"MADRID";"28020";"2";"CUATRO CAMINOS";"6";"TETUAN";"441002";"4478224";"40.45257591499544";"-3.6957817548357257";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"; 
6010175;"Jardines de Sabatini";"Los Jardines de Sabatini se encuentran situados frente a la fachada norte del Palacio Real, entre la calle de Bailén y la Cuesta de San Vicente, en una terraza colgada sobre el Campo del Moro. Se trata de un jardín de estilo neoclásico acorde con el palacio.    El jardín se divide en tres terrazas: la inferior, marcada por la simetría de los parterres a ambos lados de una gran lámina de agua a modo de espejo con dos surtidores, y enmarcada por cuatro cuadros con sendas fuentes rodeadas por figuras de seto; la segunda, que forma un impresionante balcón sobre la primera, en donde se domina la totalidad de la fachada norte del Palacio y que bajo un bosque de pinos se extiende hacia la Cuesta de San Vicente, en donde se encuentra una nueva escalera de doble entrada que salva el desnivel hasta la calle; y la tercera, en una altura superior y al este de la segunda terraza, con un juego de parterres y grandes cedros.  Este parque se incluye entre las visitas recomendadas a turistas que visitan la ciudad, según la web oficial de turismo de Madrid.";"";"";"Metro: Opera   Bus: 2, 146   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"NORMAS DE USO Y RESTRICCIONES Respete los monumentos y estatuas del Jardín.Respete la vegetación.Respete la fauna.Utilice las papeleras.Respete las zonas de acceso restringido. El acceso de animales, incluso atados, a los jardines bajos no está autorizado. Atienda las indicaciones del personal del parque.";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20baf389ed2ee210VgnVCM1000000b205a0aRCRD";"BAILEN";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28013";"1";"PALACIO";"1";"CENTRO";"439498";"4474610";"40.419911287101144";"-3.713185308888602";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"; 
5965246;"Jardines de San Fernando";"Jardines ubicados alrededor de la Parroquia de San Fernando, delimitados por la avenida de Alberto Alcocer, las calles Doctor Fleming, Juan Hurtado de Mendoza y Juan Ramón Jiménez. Dispone de superficies de césped, macizos arbustivos, dos zonas infantiles y zonas estanciales. Destacan los ejemplares de ciprés de gran valor ornamental. En el parque hay un monumento dedicado a la Infancia.";"";"Zonas infantiles";"Metro: Cuzco (línea 10) Bús: 5, 11, 40, 140, 150  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad   Superficie: 11.971 m2    % Especies predominantes (nombre común) con respecto a especies principales:   Árboles. N&amp;ordm; total de unidades arbóreas: 117Plátano de sombra 22%Ciprés común 17%Ciprés de Arizona 17%Cedro del Atlas 13% Arbustos. N&amp;ordm; total de unidades arbustivas: 18Adelfas 29%Forsitia 24%Espirea del Japón 24% Macizos arbustivos. Superficie de macizos arbustivos: 649 m2  Junípero 34%Griñolera 23%Cotoneaster horizontal 7%";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e6e121dcd33e210VgnVCM1000000b205a0aRCRD";"ALBERTO ALCOCER";"AVENIDA";"V";"9";"";"";"";"";"MADRID";"MADRID";"28036";"5";"NUEVA ESPAÑA";"5";"CHAMARTIN";"441724";"4479019";"40.45978849094378";"-3.687352342212426";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"; 
5965719;"Jardines de la Avenida de Brasil";"Son pequeñas zonas ajardinadas que se ubican a lo largo de la Avenida de Brasil.  Estos jardines están compuestos por grandes superficies de pradera y arbolado de sombra. Están dotados de zonas estanciales, áreas infantiles, zonas caninas y espacios peatonales con pérgolas. Dentro de estos jardines se encuentran los Jardines de la Organización Mundial del Turismo con una placa informativa y una fuente ornamental.";"";"Zonas infantiles";"Bus: 5, 126, 149  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   Superficie: 16.955 m2    Especies predominantes (nombre común) con respecto a especies principales:Árboles. N&amp;ordm; total de unidades arbóreas: 444Ciruelo rojo 15%Castaño de Indias 12%Plátano de sombra11%Ciprés de Arizona 8% Arbustos.  N&amp;ordm; total de unidades arbustivas: 81  Hiedra 27%Laurel cerezo 15%Madroño 14% Macizos arbustivos. Superficie total de macizos arbustivos: 7.562 m2 Pitosporo 17%Adelfa 12%Laurentino 12%";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d398680e2383e210VgnVCM1000000b205a0aRCRD";"BRASIL";"AVENIDA";"V";"31";"";"";"";"";"MADRID";"MADRID";"28020";"3";"CASTILLEJOS";"6";"TETUAN";"441204";"4478902";"40.458706953002235";"-3.6934625569379387";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"; 
